,sim,label,pair_id
102,0.10261869430541992,0.0,1131
103,0.09386051446199417,0.0,332
104,0.052197616547346115,0.0,1110
105,0.9909247756004333,1.0,870
106,0.19274607300758362,0.0,258
107,0.06711924076080322,0.0,277
108,0.08621357381343842,0.0,126
109,-0.0010635140351951122,0.0,73
110,0.9526118040084839,1.0,717
111,0.980829656124115,1.0,528
112,0.9874337911605835,1.0,684
113,0.9930148124694824,1.0,627
114,0.973107099533081,1.0,683
115,0.9401832818984985,1.0,535
116,0.6822394728660583,0.0,1151
117,0.08088626712560654,0.0,1387
118,0.7441983222961426,0.0,1217
119,0.4670732915401459,0.0,1226
120,0.5279430150985718,1.0,1305
121,0.5869314074516296,1.0,1297
122,0.07080153375864029,0.0,1203
123,-0.16557246446609497,0.0,1206
124,0.7420881986618042,1.0,1276
125,0.4977971315383911,1.0,1313
126,0.6225680112838745,0.0,1208
127,0.8409829139709473,1.0,1322
128,0.8120797276496887,1.0,1277
129,0.5485284924507141,1.0,1362
130,0.7948399782180786,1.0,1342
131,0.17069943249225616,1.0,521
132,0.7136772274971008,0.0,110
133,-0.02623567543923855,0.0,364
134,0.6520512700080872,1.0,60
135,0.4624611437320709,0.0,221
136,0.35311010479927063,1.0,696
137,0.03629143536090851,0.0,350
138,-0.0039331610314548016,0.0,927
139,0.08032390475273132,0.0,932
140,0.05992567166686058,0.0,134
141,0.9898899793624878,1.0,402
142,0.9868539571762085,1.0,600
143,0.9877932071685791,1.0,1134
144,0.9875448346138,1.0,556
145,0.022783903405070305,0.0,1006
146,0.9933342933654785,1.0,557
147,0.9891963005065918,1.0,393
148,0.10156553238630295,0.0,25
149,0.07965132594108582,0.0,293
150,0.07786912471055984,0.0,294
151,0.9890391230583191,1.0,855
152,0.9811628460884094,1.0,678
153,-0.0023050587624311447,0.0,147
154,0.9866122007369995,1.0,424
155,0.9830471277236938,1.0,973
156,0.9680587649345398,1.0,695
157,0.9859610795974731,1.0,724
158,0.09728740155696869,0.0,268
159,0.9683253169059753,1.0,410
160,0.9789550304412842,1.0,785
161,0.12154892086982727,0.0,292
162,0.08384812623262405,0.0,903
163,0.9537047743797302,1.0,401
164,0.05914466828107834,0.0,223
165,0.975859522819519,1.0,125
166,0.08994252234697342,0.0,27
167,0.9830377101898193,1.0,394
168,0.9656606316566467,1.0,733
169,0.1304086446762085,0.0,218
170,0.08626602590084076,0.0,972
171,0.9887105822563171,1.0,580
172,0.9921830892562866,1.0,497
173,0.9876689314842224,1.0,604
174,0.12047498673200607,0.0,210
175,0.9691625237464905,1.0,646
176,0.0431387722492218,0.0,921
177,0.9899450540542603,1.0,790
178,0.9927308559417725,1.0,686
179,0.9899176359176636,1.0,668
180,0.06714199483394623,0.0,145
181,0.9435348510742188,1.0,689
182,0.24494515359401703,0.0,1192
183,0.8386788368225098,1.0,1266
184,0.5606928467750549,0.0,1382
185,-0.027157023549079895,0.0,1397
186,0.3492652475833893,0.0,1410
187,0.6642183661460876,1.0,1296
188,0.7613256573677063,1.0,1369
189,0.33421382308006287,0.0,1404
190,0.14422203600406647,0.0,1164
191,0.6806544661521912,1.0,1306
192,0.6852443218231201,0.0,1426
193,0.4756121337413788,1.0,1248
194,0.2698812186717987,0.0,1166
195,0.21127848327159882,1.0,1329
196,0.1020030751824379,1.0,1354
197,0.6062605381011963,0.0,1391
198,0.7347508668899536,0.0,1398
199,0.515379786491394,0.0,1189
200,0.7691290378570557,1.0,482
201,0.3178146183490753,0.0,260
202,0.5245276093482971,1.0,628
203,0.4916439354419708,0.0,228
204,0.3535948395729065,1.0,834
205,0.0995677188038826,0.0,127
206,0.9165915846824646,1.0,706
207,0.9740743041038513,1.0,788
208,0.9880850911140442,1.0,442
209,0.9669866561889648,1.0,593
210,0.9806851744651794,1.0,725
211,0.04903736338019371,0.0,949
212,0.02027834951877594,0.0,160
213,0.14611411094665527,0.0,348
214,0.13677571713924408,0.0,916
215,0.9567838907241821,1.0,748
216,0.04934107884764671,0.0,379
217,0.9807639122009277,1.0,680
218,0.008183381520211697,0.0,302
219,0.9897695183753967,1.0,739
220,0.9821043014526367,1.0,426
221,0.9924313426017761,1.0,476
222,0.0730910524725914,0.0,989
223,0.029132628813385963,0.0,1035
224,0.9872315526008606,1.0,437
225,0.992789626121521,1.0,564
226,0.9678671360015869,1.0,545
227,0.106946662068367,0.0,349
228,0.965859055519104,1.0,461
229,0.1603100448846817,0.0,242
230,0.10562269389629364,0.0,213
231,0.9728155732154846,1.0,280
232,0.0918768122792244,0.0,1141
233,0.959384024143219,1.0,443
234,0.9835801124572754,1.0,633
235,0.032538704574108124,0.0,930
236,0.2513885796070099,0.0,372
237,0.94858717918396,1.0,993
238,0.9762890934944153,1.0,234
239,0.03878869116306305,0.0,241
240,0.9680027365684509,1.0,4
241,0.06187837943434715,0.0,908
242,0.077655129134655,0.0,106
243,0.0155258160084486,0.0,179
244,0.9119443297386169,1.0,588
245,0.04799984022974968,0.0,1008
246,0.07349465042352676,0.0,1079
247,0.09592965990304947,0.0,186
248,-0.009690605103969574,0.0,1067
249,0.13669009506702423,0.0,1030
250,0.044644687324762344,0.0,1031
251,0.9780827760696411,1.0,408
252,0.11843708157539368,0.0,347
253,0.15375585854053497,0.0,231
254,0.0971941128373146,0.0,13
255,0.029224136844277382,0.0,240
256,0.12901587784290314,0.0,79
257,0.975573718547821,1.0,141
258,0.9819695949554443,1.0,462
259,0.9890170693397522,1.0,659
260,0.11357805132865906,0.0,161
261,0.03476404771208763,0.0,214
262,0.9797515273094177,1.0,736
263,0.041895635426044464,0.0,215
264,0.09469300508499146,0.0,1066
265,0.9802834391593933,1.0,514
266,0.14719945192337036,0.0,61
267,0.35118114948272705,1.0,1279
268,0.7336863279342651,0.0,1235
269,0.5397188067436218,1.0,1202
270,0.41308000683784485,1.0,1371
271,0.6993553638458252,1.0,1204
272,0.7448402047157288,1.0,1377
273,0.782016396522522,0.0,1150
274,0.5323637127876282,0.0,1214
275,0.7754592299461365,1.0,1263
276,0.4940856397151947,1.0,1331
277,0.4773206412792206,0.0,1147
278,0.39890849590301514,1.0,1282
279,0.8290073275566101,1.0,1378
280,0.4839121997356415,1.0,1376
281,0.3981512486934662,0.0,174
282,0.6434628367424011,1.0,498
283,0.04284438490867615,0.0,987
284,0.01276278868317604,0.0,1085
285,0.7964094281196594,1.0,800
286,0.8272906541824341,0.0,1058
287,0.7436756491661072,0.0,1023
288,0.19744142889976501,0.0,1112
289,0.5746459364891052,0.0,148
290,0.02026107721030712,0.0,82
291,0.06752251833677292,0.0,97
292,0.9766550660133362,1.0,765
293,0.09597667306661606,0.0,1022
294,0.10990481823682785,0.0,889
295,0.0989757776260376,0.0,184
296,0.9812614321708679,1.0,512
297,0.9912004470825195,1.0,321
298,0.03682747110724449,0.0,357
299,0.9769039750099182,1.0,471
300,0.04964999854564667,0.0,1125
301,0.976443350315094,1.0,828
302,0.9820104837417603,1.0,571
303,0.9868659377098083,1.0,427
304,0.9750694036483765,1.0,567
305,0.9925404787063599,1.0,758
306,0.035445209592580795,0.0,181
307,0.9816574454307556,1.0,1126
308,0.9819114208221436,1.0,964
309,0.04244619980454445,0.0,937
310,0.17727813124656677,0.0,887
311,0.02026107721030712,0.0,80
312,0.02026107721030712,0.0,83
313,0.9899985194206238,1.0,663
314,0.09009182453155518,0.0,1053
315,0.9904146194458008,1.0,763
316,-0.0423157662153244,0.0,180
317,0.975337564945221,1.0,392
318,0.9886428713798523,1.0,760
319,0.9528533816337585,1.0,836
320,0.990630567073822,1.0,815
321,0.9722753167152405,1.0,865
322,0.9864184260368347,1.0,740
323,0.046086546033620834,0.0,1026
324,0.029936928302049637,0.0,33
325,0.9887048602104187,1.0,452
326,0.9979483485221863,1.0,660
327,0.08326064050197601,0.0,289
328,-0.023563440889120102,0.0,317
329,0.9735983610153198,1.0,671
330,0.07334408909082413,0.0,270
331,0.9564477801322937,1.0,849
332,0.02606963738799095,0.0,299
333,0.2010296881198883,0.0,269
334,0.08250192552804947,0.0,171
335,0.06669284403324127,0.0,5
336,0.06959325820207596,0.0,94
337,0.10306508839130402,0.0,1101
338,0.0880097821354866,0.0,137
339,0.9608795046806335,1.0,673
340,0.978148877620697,1.0,620
341,0.9599660038948059,1.0,625
342,0.979826807975769,1.0,542
343,0.9855738878250122,1.0,742
344,-0.00782865658402443,0.0,1033
345,0.9838634729385376,1.0,496
346,0.9922504425048828,1.0,105
347,0.6845018267631531,0.0,1153
348,0.42212021350860596,1.0,1302
349,0.6875398755073547,0.0,1421
350,0.6614316701889038,1.0,1259
351,0.5142734050750732,0.0,1227
352,0.4720388650894165,0.0,1429
353,0.10243630409240723,0.0,1194
354,0.7151646018028259,1.0,1361
355,0.6418296694755554,0.0,1197
356,0.22310636937618256,1.0,1246
357,0.40281590819358826,1.0,1252
358,0.7050528526306152,1.0,1258
359,0.24674303829669952,0.0,1181
360,0.5495088696479797,0.0,1209
361,0.013235138729214668,0.0,1162
362,0.4928606152534485,1.0,1145
363,0.5707694292068481,1.0,1271
364,0.8756188154220581,0.0,1172
365,0.7988635897636414,1.0,1161
366,0.6228774785995483,0.0,1167
367,0.41546785831451416,1.0,1244
368,0.7117708325386047,0.0,1187
369,0.48243841528892517,1.0,675
370,0.5290319323539734,1.0,700
371,0.08606823533773422,1.0,813
372,0.28766340017318726,0.0,91
373,0.7248090505599976,0.0,189
374,0.5572401285171509,0.0,365
375,-0.03705771639943123,1.0,821
376,0.6964236497879028,1.0,50
377,0.25314995646476746,1.0,682
378,0.43793585896492004,1.0,771
379,0.13168007135391235,0.0,119
380,0.06983396410942078,0.0,969
381,0.9846863746643066,1.0,534
382,0.9899244904518127,1.0,415
383,0.9722302556037903,1.0,565
384,0.13258133828639984,0.0,1049
385,0.9685122966766357,1.0,685
386,0.05794142931699753,0.0,266
387,0.9850001931190491,1.0,738
388,0.027130262926220894,0.0,992
389,0.1031811386346817,0.0,345
390,0.09951755404472351,0.0,11
391,0.9755977988243103,1.0,657
392,0.9825229644775391,1.0,614
393,0.9935640692710876,1.0,613
394,0.9900485277175903,1.0,515
395,0.06286250054836273,0.0,236
396,0.9919785261154175,1.0,694
397,0.05024579539895058,0.0,166
398,0.97203528881073,1.0,744
399,0.08383894711732864,0.0,237
400,0.9895707964897156,1.0,709
401,0.9475399255752563,1.0,188
402,0.9727112054824829,1.0,698
403,0.9791368246078491,1.0,656
404,0.9816121459007263,1.0,1116
405,0.007931014522910118,0.0,1001
406,0.97950679063797,1.0,506
407,0.9759191870689392,1.0,483
408,0.9708876013755798,1.0,609
409,0.11526153981685638,0.0,45
410,0.03662621229887009,0.0,212
411,0.05730598419904709,0.0,1000
412,0.06269660592079163,0.0,169
413,0.9845656752586365,1.0,715
414,0.9856127500534058,1.0,641
415,0.9931474924087524,1.0,674
416,0.035102155059576035,0.0,968
417,0.01945078931748867,0.0,1027
418,0.9917942881584167,1.0,587
419,0.09674042463302612,0.0,149
420,0.0546894408762455,0.0,959
421,0.9894982576370239,1.0,737
422,0.986690104007721,1.0,480
423,0.06977340579032898,0.0,963
424,0.09111587703227997,0.0,120
425,0.060349997133016586,0.0,239
426,0.9875816702842712,1.0,911
427,0.0687403529882431,0.0,306
428,0.06984641402959824,0.0,922
429,0.11340603232383728,0.0,1120
430,0.9857319593429565,1.0,187
431,0.9928842186927795,1.0,466
432,0.9897773861885071,1.0,661
433,0.09302519261837006,0.0,204
434,0.12612853944301605,0.0,318
435,0.03864441066980362,0.0,165
436,0.04028657078742981,0.0,307
437,0.9632954001426697,1.0,395
438,0.04694850370287895,0.0,314
439,0.05954119563102722,0.0,329
440,0.9900269508361816,1.0,460
441,0.09204158186912537,0.0,965
442,0.9811044931411743,1.0,272
443,0.02692917361855507,0.0,1002
444,0.013235138729214668,0.0,84
445,0.08503774553537369,0.0,155
446,0.9894323945045471,1.0,511
447,0.9764114022254944,1.0,704
448,0.6022900938987732,0.0,1195
449,0.5536720156669617,1.0,1272
450,0.7366669774055481,1.0,1315
451,0.6802346110343933,0.0,1205
452,0.49959564208984375,1.0,1264
453,0.37866953015327454,0.0,1198
454,0.6482557654380798,0.0,1405
455,0.5943841338157654,1.0,1335
456,0.5472985506057739,1.0,1275
457,0.7653278708457947,0.0,1390
458,0.19353625178337097,0.0,1236
459,0.6335670948028564,0.0,1201
460,0.12799261510372162,0.0,1221
461,0.3485715389251709,1.0,1326
462,0.28554654121398926,0.0,1380
463,0.3081532120704651,1.0,1284
464,0.43731483817100525,1.0,1269
465,0.24579884111881256,0.0,1225
466,0.09271173924207687,1.0,1367
467,0.16173207759857178,1.0,1304
468,0.33051183819770813,0.0,1185
469,0.656358003616333,1.0,1260
470,0.07988115400075912,0.0,1148
471,0.60545814037323,0.0,1210
472,0.6881800889968872,1.0,1355
473,0.8006270527839661,0.0,1193
474,0.6296908855438232,1.0,1288
475,0.7531887292861938,0.0,1159
476,0.7906189560890198,1.0,539
477,0.7013289332389832,0.0,981
478,0.8260596990585327,1.0,397
479,0.5311190485954285,0.0,222
480,0.7988227009773254,1.0,592
481,0.7668552994728088,1.0,610
482,0.5064423084259033,0.0,381
483,0.41022953391075134,1.0,594
484,0.5480611324310303,1.0,679
485,0.11102829873561859,0.0,81
486,0.06861237436532974,0.0,1076
487,0.9540635943412781,1.0,824
488,0.09768077731132507,0.0,967
489,0.9916942119598389,1.0,429
490,0.10313189029693604,0.0,923
491,0.049205679446458817,0.0,44
492,0.9741250276565552,1.0,649
493,0.05248439311981201,0.0,129
494,0.9795858860015869,1.0,478
495,0.9780195355415344,1.0,726
496,0.07421024888753891,0.0,1135
497,0.07806453108787537,0.0,194
498,0.10259716957807541,0.0,336
499,0.9923669099807739,1.0,852
500,0.10290464013814926,0.0,1129
501,0.983920156955719,1.0,761
502,0.07478741556406021,0.0,276
503,0.3647976517677307,0.0,1007
504,0.9918316602706909,1.0,1061
505,0.13618125021457672,0.0,1050
506,0.982559859752655,1.0,434
507,0.049859002232551575,0.0,167
508,0.9918727874755859,1.0,158
509,0.07508345693349838,0.0,374
510,0.9824243783950806,1.0,829
511,0.9857987761497498,1.0,455
512,0.9777793884277344,1.0,781
513,0.07560594379901886,0.0,226
514,0.964866578578949,1.0,667
515,0.9840415120124817,1.0,655
516,0.1316857784986496,0.0,954
517,0.18104922771453857,0.0,999
518,0.9632756114006042,1.0,728
519,0.12131461501121521,0.0,21
520,0.08524928987026215,0.0,936
521,0.10494781285524368,0.0,30
522,0.9909713864326477,1.0,858
523,0.12812240421772003,0.0,1009
524,0.9917041063308716,1.0,312
525,0.046706851571798325,0.0,920
526,0.9764963388442993,1.0,795
527,0.9843835830688477,1.0,812
528,0.11124341189861298,0.0,882
529,0.09325331449508667,0.0,77
530,0.08072212338447571,0.0,7
531,0.9540330767631531,1.0,957
532,0.04263659194111824,0.0,926
533,0.9830740094184875,1.0,822
534,0.9831909537315369,1.0,12
535,0.9761395454406738,1.0,859
536,0.05962175875902176,0.0,22
537,0.981048583984375,1.0,791
538,0.13058330118656158,0.0,909
539,0.9906203150749207,1.0,495
540,0.1252293586730957,0.0,133
541,0.04132046923041344,0.0,72
542,0.9799584150314331,1.0,635
543,0.071907639503479,0.0,251
544,0.9869388937950134,1.0,439
545,0.08301270753145218,0.0,974
546,0.054982949048280716,0.0,966
547,0.09450569748878479,0.0,6
548,0.05583743751049042,0.0,285
549,0.06404586136341095,0.0,284
550,0.986393392086029,1.0,500
551,0.981273353099823,1.0,537
552,0.052772995084524155,0.0,8
553,0.9941004514694214,1.0,862
554,0.947821855545044,1.0,687
555,0.10627593845129013,0.0,90
556,0.012004787102341652,0.0,996
557,0.9906705617904663,1.0,861
558,0.9761703014373779,1.0,871
559,0.027652040123939514,0.0,1111
560,0.9920521974563599,1.0,42
561,0.03843988478183746,0.0,1086
562,0.10285450518131256,0.0,1036
563,0.9955387115478516,1.0,417
564,0.06989884376525879,0.0,207
565,-0.0073668560944497585,0.0,62
566,0.9745641350746155,1.0,743
567,0.08804718405008316,0.0,1094
568,0.9833722114562988,1.0,423
569,0.040590379387140274,0.0,905
570,0.07222109287977219,0.0,1019
571,0.11346029490232468,0.0,1142
572,0.9825745224952698,1.0,782
573,0.9850427508354187,1.0,491
574,0.984439492225647,1.0,470
575,0.9867348074913025,1.0,872
576,0.1423715502023697,0.0,1122
577,0.19828227162361145,0.0,252
578,0.06211283430457115,0.0,1119
579,0.99493008852005,1.0,577
580,0.07221020013093948,0.0,224
581,0.9835551381111145,1.0,730
582,0.9917654991149902,1.0,866
583,0.021204810589551926,0.0,248
584,0.07528775185346603,0.0,233
585,0.9752188920974731,1.0,574
586,0.4687688946723938,1.0,1344
587,0.026775546371936798,0.0,1191
588,0.38187575340270996,1.0,1245
589,0.4249032437801361,1.0,1240
590,0.4201071262359619,0.0,1219
591,0.542509138584137,0.0,1420
592,0.1624249815940857,0.0,1234
593,0.03744314983487129,0.0,1158
594,0.7069096565246582,1.0,1364
595,0.7540832757949829,1.0,1360
596,0.8001444935798645,0.0,1416
597,0.7989150285720825,0.0,1183
598,0.03744314983487129,0.0,1156
599,0.4081519842147827,0.0,1423
600,0.7086274027824402,1.0,1207
601,0.7447906732559204,0.0,1196
602,0.5185689926147461,1.0,1294
603,0.6061102747917175,0.0,1427
604,0.03744314983487129,0.0,1157
605,0.7878888845443726,0.0,1178
606,0.43289655447006226,0.0,1231
607,0.6072501540184021,0.0,1218
608,0.22975997626781464,0.0,1419
609,0.51625657081604,1.0,1321
610,0.66547030210495,0.0,1188
611,0.6977910995483398,1.0,1374
612,0.565389096736908,0.0,1385
613,0.5033196210861206,1.0,1317
614,0.38138890266418457,1.0,1337
615,0.30914685130119324,1.0,1370
616,0.5945776104927063,0.0,1409
617,0.32215604186058044,0.0,1402
618,0.18657298386096954,0.0,1180
619,0.4618922472000122,1.0,1366
620,0.7897552251815796,0.0,1384
621,0.6657741069793701,1.0,1242
622,0.524255633354187,0.0,271
623,0.8566495776176453,1.0,602
624,0.3818272650241852,1.0,578
625,0.1430511623620987,0.0,1113
626,0.13714125752449036,0.0,75
627,0.04944084584712982,1.0,650
628,0.03744314983487129,0.0,71
629,0.6714586615562439,1.0,837
630,0.051322828978300095,0.0,1064
631,0.8322910666465759,0.0,1018
632,0.7236361503601074,0.0,985
633,0.7991624474525452,0.0,170
634,0.5739800930023193,1.0,1024
635,0.776767373085022,0.0,984
636,0.23726925253868103,0.0,886
637,0.00743324076756835,0.0,104
638,0.07415909320116043,0.0,128
639,0.09853518754243851,0.0,1143
640,0.06680677086114883,0.0,164
641,0.9512913823127747,1.0,485
642,0.9816175699234009,1.0,983
643,0.9906731843948364,1.0,469
644,0.97495037317276,1.0,770
645,0.04964297637343407,0.0,338
646,0.08290804177522659,0.0,64
647,0.9933390021324158,1.0,612
648,0.9836317896842957,1.0,446
649,0.07720108330249786,0.0,331
650,0.11524991691112518,0.0,142
651,0.9888733625411987,1.0,624
652,0.99409419298172,1.0,586
653,0.9901049733161926,1.0,403
654,0.9761182069778442,1.0,419
655,0.9736818075180054,1.0,956
656,0.9679029583930969,1.0,832
657,0.9668132662773132,1.0,510
658,0.9754458665847778,1.0,453
659,0.17069563269615173,0.0,202
660,0.10272888839244843,0.0,978
661,0.10570382326841354,0.0,190
662,0.9509334564208984,1.0,796
663,0.20565366744995117,0.0,282
664,0.07685744762420654,0.0,117
665,0.9719916582107544,1.0,596
666,0.9815614223480225,1.0,217
667,0.13555800914764404,0.0,195
668,0.13133099675178528,0.0,1117
669,0.9877343773841858,1.0,662
670,0.9753619432449341,1.0,825
671,0.1638033390045166,0.0,200
672,0.0024275972973555326,0.0,63
673,0.0972108319401741,0.0,1042
674,0.0820438340306282,0.0,19
675,0.9948518872261047,1.0,541
676,0.0930389016866684,0.0,1060
677,0.9532724618911743,1.0,494
678,0.17759715020656586,0.0,913
679,0.9811433553695679,1.0,413
680,0.9748159050941467,1.0,929
681,0.9507165551185608,1.0,481
682,0.08461398631334305,0.0,380
683,0.9879966974258423,1.0,692
684,0.960587203502655,1.0,784
685,0.10942643880844116,0.0,191
686,-0.011592663824558258,0.0,278
687,0.978721022605896,1.0,1052
688,0.9909708499908447,1.0,805
689,0.09349264204502106,0.0,136
690,0.9896697402000427,1.0,454
691,0.9885445833206177,1.0,490
692,0.976366400718689,1.0,809
693,0.08490347862243652,0.0,107
694,0.023098986595869064,0.0,341
695,0.968105673789978,1.0,464
696,0.0851413905620575,0.0,1062
697,0.9829012751579285,1.0,845
698,0.03744314983487129,0.0,70
699,0.12623809278011322,0.0,244
700,0.9752048254013062,1.0,831
701,0.9825882315635681,1.0,632
702,0.9832340478897095,1.0,572
703,0.09447377175092697,0.0,1077
704,0.0521625392138958,0.0,316
705,0.20676563680171967,0.0,281
706,0.9866750240325928,1.0,879
707,0.2344694584608078,0.0,151
708,0.98370760679245,1.0,626
709,0.09448720514774323,0.0,994
710,0.9778480529785156,1.0,766
711,0.1013515293598175,0.0,1069
712,0.0403643473982811,0.0,1115
713,0.0341842919588089,0.0,1104
714,0.1600044071674347,0.0,264
715,0.9745854735374451,1.0,1071
716,0.9919231534004211,1.0,436
717,0.07672129571437836,0.0,946
718,0.9823142290115356,1.0,722
719,0.03197407349944115,0.0,18
720,0.9872549772262573,1.0,479
721,0.09886820614337921,0.0,152
722,0.1698455512523651,0.0,203
723,0.17002621293067932,0.0,201
724,0.018280182033777237,0.0,103
725,0.10427767038345337,0.0,311
726,-0.017622344195842743,0.0,355
727,0.024385778233408928,0.0,1048
728,0.12836936116218567,0.0,1082
729,0.03744314983487129,0.0,68
730,0.050784818828105927,0.0,383
731,0.05740754306316376,0.0,138
732,0.18521618843078613,0.0,197
733,0.028805993497371674,0.0,257
734,0.970655620098114,1.0,538
735,0.9876606464385986,1.0,493
736,0.9815532565116882,1.0,414
737,0.982994794845581,1.0,69
738,0.06173134967684746,0.0,997
739,0.11285552382469177,0.0,219
740,0.09195392578840256,0.0,1095
741,0.0820438340306282,0.0,20
742,0.17009979486465454,0.0,199
743,0.9845430254936218,1.0,693
744,0.9756723046302795,1.0,263
745,0.9817749261856079,1.0,422
746,0.9898334741592407,1.0,603
747,0.06730540096759796,0.0,1059
748,0.10482881963253021,0.0,17
749,0.9922785758972168,1.0,842
750,0.9894062876701355,1.0,841
751,0.9849333763122559,1.0,334
752,0.9867533445358276,1.0,468
753,0.06346528977155685,0.0,144
754,0.9846830368041992,1.0,499
755,0.024293800815939903,0.0,1003
756,0.1138206273317337,0.0,123
757,0.07675362378358841,0.0,906
758,0.7306020855903625,1.0,1249
759,0.7417940497398376,1.0,1256
760,0.5954431295394897,1.0,1350
761,0.7413207292556763,1.0,1368
762,0.6340382695198059,0.0,1223
763,0.3217979073524475,1.0,1265
764,0.8042323589324951,1.0,1257
765,0.6774764657020569,1.0,1253
766,0.42286255955696106,0.0,1393
767,0.7744200825691223,0.0,1399
768,0.31258872151374817,1.0,1375
769,0.5513041019439697,0.0,1184
770,0.8087859153747559,0.0,1216
771,0.5606062412261963,0.0,1428
772,0.5178114175796509,0.0,1395
773,0.30204537510871887,1.0,1287
774,0.16086091101169586,0.0,1190
775,0.14025869965553284,1.0,1283
776,0.22214972972869873,1.0,1325
777,0.7608972191810608,0.0,1232
778,0.24458633363246918,0.0,1220
779,0.8366188406944275,1.0,1300
780,0.6758403182029724,0.0,1425
781,0.6383454203605652,1.0,1363
782,0.2203749418258667,0.0,1396
783,0.5359614491462708,1.0,710
784,0.37404096126556396,1.0,801
785,0.8164852857589722,1.0,563
786,0.6290285587310791,1.0,681
787,0.18033011257648468,0.0,26
788,0.415019690990448,1.0,863
789,0.7141488790512085,0.0,960
790,0.23562254011631012,0.0,1140
791,0.8287339210510254,0.0,1025
792,0.7446159720420837,1.0,371
793,0.066112220287323,1.0,554
794,0.3650515675544739,0.0,250
795,0.5341650247573853,0.0,1121
796,0.7288165092468262,0.0,952
797,0.8699513077735901,1.0,457
798,0.2428131401538849,0.0,29
799,0.9952431917190552,1.0,772
800,0.011352050118148327,0.0,109
801,0.10181073099374771,0.0,1075
802,0.0747273713350296,0.0,1124
803,0.10651097446680069,0.0,305
804,0.13204951584339142,0.0,912
805,0.04746795818209648,0.0,93
806,0.012262103147804737,0.0,328
807,0.9828862547874451,1.0,438
