NullPointerException when reading deleted file,dfs client throws java.lang.StackOverflowError in a corner case.
datanode not failing when read-only filesystem,Change all references of dfs to hdfs in configs
Change all references of dfs to hdfs in configs,"Datanodes get error message ""is valid; and cannot be written to"" "
"Datanodes get error message ""is valid; and cannot be written to"" ",A Datanode's datadir could have lots of blocks in the top-level directory
A Datanode's datadir could have lots of blocks in the top-level directory,DistributedFileSystem.listPaths with some paths causes directory to be cleared
DistributedFileSystem.listPaths with some paths causes directory to be cleared,No recovery when trying to replicate on marginal datanode
No recovery when trying to replicate on marginal datanode,loss of VERSION file on datanode when trying to startup with full disk
loss of VERSION file on datanode when trying to startup with full disk,Datanode shutdown is called multiple times 
Datanode shutdown is called multiple times ,SecondaryNamenode may report incorrect info host name
SecondaryNamenode may report incorrect info host name,Datanode stops cleaning disk space
Datanode stops cleaning disk space,delete on dfs hung
delete on dfs hung,Unable to access data from non hadoop application (Version mismatch in DataNode)
Unable to access data from non hadoop application (Version mismatch in DataNode),Develop a unit test to test deletion of excess replicas in DFS
Develop a unit test to test deletion of excess replicas in DFS,/tmp/hadoop-${user}/dfs/tmp/tmp/client-${long}.tmp is not cleanup correctly
/tmp/hadoop-${user}/dfs/tmp/tmp/client-${long}.tmp is not cleanup correctly,TestDFSUpgrade fails sporadically in nightly and patch builds
TestDFSUpgrade fails sporadically in nightly and patch builds,Improve dfsadmin command line help 
Improve dfsadmin command line help ,"Data node should shutdown when a ""critical"" error is returned by the name node"
"Data node should shutdown when a ""critical"" error is returned by the name node","HTTP ERROR: 500 when using ""Go back to dir listing"" link in NameNode web interface"
"HTTP ERROR: 500 when using ""Go back to dir listing"" link in NameNode web interface","IOException at task startup ""No valid local directories in property: dfs.client.buffer.dir"""
DFSOutputStream does not close all the sockets,dfs.du.reserved not honored in 0.15/16 (regression from 0.14+patch for 2549)
dfs.du.reserved not honored in 0.15/16 (regression from 0.14+patch for 2549),FSDataset.invalidate() throws IOException trying to delete a block which is not in the data-node blockMap
FSDataset.invalidate() throws IOException trying to delete a block which is not in the data-node blockMap,Namespace quota exceeded message unclear
Namespace quota exceeded message unclear,the permissions are not documented well enough and should be integrated with the hdfs user guide
the permissions are not documented well enough and should be integrated with the hdfs user guide,Eliminate redundant searches in the namespace directory tree.
Eliminate redundant searches in the namespace directory tree.,Uncaught Exception in DataTransfer.run
Uncaught Exception in DataTransfer.run,Rename of a directory with many opened files blocks name-node for a long time. changeLease() to blame.
Rename of a directory with many opened files blocks name-node for a long time. changeLease() to blame.,Impact in NameNode scalability because heartbeat processing acquires the global lock
Impact in NameNode scalability because heartbeat processing acquires the global lock,recentInvalidateSets in FSNamesystem is not required 
recentInvalidateSets in FSNamesystem is not required ,Move fs.checkpoint.* properties to hdfs-default.xml
Move fs.checkpoint.* properties to hdfs-default.xml,DFSClient: All datanodes are bad
DFSClient: All datanodes are bad,FSEditLog.open should stop going on if cannot open any directory
FSEditLog.open should stop going on if cannot open any directory,Corrupted blocks get deleted but not replicated
Corrupted blocks get deleted but not replicated,NameNode startup fails if edit log terminates prematurely
NameNode startup fails if edit log terminates prematurely,Hung on hdfs: writeChunk; DFSClient.java:2126; DataStreamer socketWrite
Hung on hdfs: writeChunk; DFSClient.java:2126; DataStreamer socketWrite,Datanode should verify block sizes vs metadata on startup
"if hadoop.tmp.dir is under your dfs.data.dir; HDFS will silently wipe out your ""name"" directory",NameNode should not serve up a bad edits log
NameNode should not serve up a bad edits log,"The ""Heap Size"" in HDFS web ui may not be accurate"
"The ""Heap Size"" in HDFS web ui may not be accurate","UnknownHostException if the system can't determine its own name and you go DNS.getIPs(""name-of-an-unknown-interface"");"
"UnknownHostException if the system can't determine its own name and you go DNS.getIPs(""name-of-an-unknown-interface"");",HDFS does not support blocks greater than 2GB
DFS should detect slow links(nodes) and avoid them,creating a file in hdfs should not automatically create the parent directories
creating a file in hdfs should not automatically create the parent directories,large dfs.block.size doesn't work
dfs startup error; 0 datanodes in ,DFS write pipeline : DFSClient sometimes does not detect second datanode failure 
high cpu usage in ReplicationMonitor thread ,handle return value of globStatus() to be uniform.
handle return value of globStatus() to be uniform.,TestInjectionForSimulatedStorage fails once in a while
TestInjectionForSimulatedStorage fails once in a while,Streaming task stuck in MapTask$DirectMapOutputCollector.close
Streaming task stuck in MapTask$DirectMapOutputCollector.close,DataNode log message includes toString of an array
DataNode log message includes toString of an array,Data-nodes should be formatted when the name-node is formatted.
Data-nodes should be formatted when the name-node is formatted.,File write fails after data node goes down
File write fails after data node goes down,Secondary name node won't start
Secondary name node won't start,Failed to execute fsck with -move option
Failed to execute fsck with -move option,UnderReplicationBlocks should use generic types
UnderReplicationBlocks should use generic types,ClusterTestDFS fails
ClusterTestDFS fails,"HDFS quotas should be settable on a ""over full"" directory"
"HDFS quotas should be settable on a ""over full"" directory",Remove code related to OP_READ_METADATA from DataNode
DFS missing block error message not propagated properly to the client,SecondaryNameNode:  should not throw exception and exit if only one makedir failure
NPE if the system can't determine its own name and you go DNS.getDefaultHost(null),SecondaryNameNode:  should not throw exception and exit if only one makedir failure
SecondaryNameNode:  should not throw exception and exit if only one makedir failure,Namenode clients should recover from connection or Namenode restarts
Namenode clients should recover from connection or Namenode restarts,logSync() may block NameNode forever.
logSync() may block NameNode forever.,All remaining UTF8 data structures in HDFS code should be removed
NullPointerException in INode prevent Namenode from starting,Namenode should let Datanode decide how to delete blocks.
Namenode should let Datanode decide how to delete blocks.,"dfs ""Rename failed"" doesn't give reason if source doesn't exist"
"dfs ""Rename failed"" doesn't give reason if source doesn't exist",Consistency of different replicas of the same block is not checked.
Namenode slowed down when many files with same filename were moved to Trash,Consistency of different replicas of the same block is not checked.
Permission configuration files should use octal and symbolic,DFSClient block read failures cause open DFSInputStream to become unusable
DFSClient block read failures cause open DFSInputStream to become unusable,downloading a file from dfs using the WI; using firefox; creates local files that start with a '-'
downloading a file from dfs using the WI; using firefox; creates local files that start with a '-',NPE in FSNamesystem.checkDecommissionStateInternal
NPE in FSNamesystem.checkDecommissionStateInternal,high rate of task failures because of bad or full datanodes
high rate of task failures because of bad or full datanodes,null pointer exception while accessing secondaryname web interface (servlet dfshealth.jsp should not be served from the secondary Namenode)
null pointer exception while accessing secondaryname web interface (servlet dfshealth.jsp should not be served from the secondary Namenode),Namenode in Safemode reports to Simon non-zero number of deleted files during startup
Namenode in Safemode reports to Simon non-zero number of deleted files during startup,setPermssion locks FSNamesystem across logSync.
premature end-of-decommission of datanodes,TestEditLog assumes that FSNamesystem.getFSNamesystem().dir is non-null; even after the FSNameSystem is closed
TestEditLog assumes that FSNamesystem.getFSNamesystem().dir is non-null; even after the FSNameSystem is closed,Not able to run randomwriter/sort on hdfs if all the nodes of same rack are killed.
Not able to run randomwriter/sort on hdfs if all the nodes of same rack are killed.,DataNode should clean up temporary files when writeBlock fails.
DataNode should clean up temporary files when writeBlock fails.,data node process should not die if one dir goes bad
Datanode block deletions can get starved.,When a file is deleted; its blocks remain in the blocksmap till the next block report from Datanode
Extract SafeModeInfo from FSNamesystem into separate classes,In 0.20; move blocks being written into a blocksBeingWritten directory
In 0.20; move blocks being written into a blocksBeingWritten directory,AlreadyBeingCreatedException because pendingCreates is non-null
AlreadyBeingCreatedException because pendingCreates is non-null,Inadequate synchronization of namenode shutdown
Inadequate synchronization of namenode shutdown,FSNameSystem#addStoredBlock does not handle inconsistent block length correctly
FSNameSystem#addStoredBlock does not handle inconsistent block length correctly,Regression: TestInjectionForSimulatedStorage fails with IllegalMonitorStateException
Regression: TestInjectionForSimulatedStorage fails with IllegalMonitorStateException,Stack trace on spaceQuota excced .
timeout when writing dfs file causes infinite loop when closing the file,TestDFSUpgrade fails once in a while
TestDFSUpgrade fails once in a while,Replication should be decoupled from heartbeat
Not all of DfsClient's operations check the FS is open before calling the remote system,NameNode entered into an infinite loop of logging
NameNode entered into an infinite loop of logging,hadoop secondary name node dfs metrics should show 0 values
hadoop secondary name node dfs metrics should show 0 values,StatusHttpServer is failing if trying to use hadoop as a standalone jar
StatusHttpServer is failing if trying to use hadoop as a standalone jar,namenode doesn't start if group id cannot be resolved to name
dfs client -ls/-lsr outofmemory when one directory contained 2 million files.,HDFS soft lease limit should be configurable per-file
HDFS soft lease limit should be configurable per-file,Block reports should be processed offline
namenode fails to run on ppc,DataNode will create missing dfs.data.dir directories contrary to docs
DataNode will create missing dfs.data.dir directories contrary to docs,DataNode fails to deliver blocks; holds thousands of open socket connections
DataNode fails to deliver blocks; holds thousands of open socket connections,HDFS shell commands not as expected
HDFS shell commands not as expected,Startup sanity data directory check in main loop.
Startup sanity data directory check in main loop.,NPE in datanode.handshake()
NPE in datanode.handshake(),NameNode#invalidateBlock's requirement on more than 1 valid replica exists before scheduling a replica to delete is too strict
NameNode#invalidateBlock's requirement on more than 1 valid replica exists before scheduling a replica to delete is too strict,DFSClient continues to retry indefinitely
DFSClient continues to retry indefinitely,Block report processing should compare gneration stamp
Block report processing should compare gneration stamp,"dfshealth.jsp: sorting on ""remaining"" doesn't actually sort"
"dfshealth.jsp: sorting on ""remaining"" doesn't actually sort",TestCrcCorruption sometimes fails
TestCrcCorruption sometimes fails,Redundant error logging in FSNamesystem.
Redundant error logging in FSNamesystem.,Quota exceed exception creates file of size 0
Recursively deleting a directory with millions of files makes NameNode unresponsive for other commands until the deletion completes,GnuWin32 coreutils df output causes DF to throw
GnuWin32 coreutils df output causes DF to throw,FSNamesystem.startFile throws an IOException when the number of chosen targets is less than the required minimum number
FSNamesystem.startFile throws an IOException when the number of chosen targets is less than the required minimum number,"Error when 2 of 3 DataNodes are full: ""Could only be replicated to 0 nodes; instead of 1"""
Progress-report RPC clients should wait for the RPC to complete before sending another progress report,"Error when 2 of 3 DataNodes are full: ""Could only be replicated to 0 nodes; instead of 1"""
"Error when 2 of 3 DataNodes are full: ""Could only be replicated to 0 nodes; instead of 1""",Multiple concurrent instances of TestBalancer and TestBlockReplacements fails
Multiple concurrent instances of TestBalancer and TestBlockReplacements fails,hadoop fs -test -d should return different codes for difference cases
hadoop fs -test -d should return different codes for difference cases,namenode -format does not reset version
namenode -format does not reset version,INode.getPathComponents throws NPE when given a non-absolute path
MapReduce Streaming job hang when all replications of the input file has corrupted!,SecondaryNameNode doCheckpoint() renames current directory before asking NameNode to rollEditLog()
SecondaryNameNode doCheckpoint() renames current directory before asking NameNode to rollEditLog(),Chown ; chgrp ; chmod operations allowed when namenode is in safemode .
Chown ; chgrp ; chmod operations allowed when namenode is in safemode .,directory browser should paginate the list of files
directory browser should paginate the list of files,TestStartup fails if hdfs is running in the same machine
TestStartup fails if hdfs is running in the same machine,"DFS web UI does should have ""TAIL this block"" option"
"DFS web UI does should have ""TAIL this block"" option",reportWrittenBlock() in DFSClient should retry
reportWrittenBlock() in DFSClient should retry,DataNode should be marked as final to prevent subclassing
DataNode should be marked as final to prevent subclassing,java.net.SocketTimeoutException: timed out waiting for rpc response 
java.net.SocketTimeoutException: timed out waiting for rpc response ,TestBackupNode sometimes fails
TestBackupNode sometimes fails,DataNode exceptions reading local disk
DataNode exceptions reading local disk,hadoop fsck -<options> should not work when path is not specified by user  
hadoop fsck -<options> should not work when path is not specified by user  ,Need to handle access token expiration when re-establishing the pipeline for dfs write
Need to handle access token expiration when re-establishing the pipeline for dfs write,File length not reported correctly after application crash
File length not reported correctly after application crash,du fails on Cygwin
du fails on Cygwin,org.apache.hadoop.dfs.LeaseExpiredException during dfs write
org.apache.hadoop.dfs.LeaseExpiredException during dfs write,add replication factor for hdfs directory
add replication factor for hdfs directory,In HDFS; sync() not yet guarantees data available to the new readers
In HDFS; sync() not yet guarantees data available to the new readers,Spring and OSGi support
Add a bulk FIleSystem.getFileBlockLocations,Revive number of files listed metrics
Add hadoop health check/diagnostics to run from command line; JSP pages; other tools,Revive number of files listed metrics
Revive number of files listed metrics,HDFS Tmpreaper
Support for head in FSShell,add querying block's info in the fsck facility
add querying block's info in the fsck facility,name node should warn if only one dir is listed in dfs.name.dir
name node should warn if only one dir is listed in dfs.name.dir,Provide tool to view/change edits file
Support for options within the Datanode Transfer protocol,Need a tool to analyse and verify file block movements
Need a tool to analyse and verify file block movements,Option for migrating logs to HDFS 
Option for migrating logs to HDFS ,Random Write Access On Files
Offline Namenode fsImage verification,Show last Trash expunge time in dfsadmin -report
Show last Trash expunge time in dfsadmin -report,Need an FTP Server implementation over HDFS
Need an FTP Server implementation over HDFS,name node should provide status of dfs.name.dir's
name node should provide status of dfs.name.dir's,Add md5sum facility in dfsshell
Transparent archival and restore of files from HDFS,Trigger block scans for datanode
Support for concatenating of files into a single file,Asynchronous IO Handling in Hadoop and HDFS
Asynchronous IO Handling in Hadoop and HDFS,I propose a tool for creating and manipulating a new abstraction; Hadoop Archives.
I propose a tool for creating and manipulating a new abstraction; Hadoop Archives.,Expose HDFS as a WebDAV store
Post users:  need admin-only access to HDFS,should have utime method in HDFS & FIleSystem to set modification times.
should have utime method in HDFS & FIleSystem to set modification times.,Show last checkpoint time on the webUI
Separate interface and implementation,Rsync like way of retrieving data from the dfs
Rsync like way of retrieving data from the dfs,Cross-system causal tracing within Hadoop
Cross-system causal tracing within Hadoop,Support for snapshots
Integration with BookKeeper logging system,Add support for byte-ranges to hftp
Add support for byte-ranges to hftp,Better handling of dfsadmin command when namenode is slow
Random read benchmark for DFS,Better handling of dfsadmin command when namenode is slow
Better handling of dfsadmin command when namenode is slow,imeplement DFSClient on top of thriftfs - this may require DFSClient or DN protocol changes
imeplement DFSClient on top of thriftfs - this may require DFSClient or DN protocol changes,Brief; baseline namenode health check
Brief; baseline namenode health check,Should HDFS restrict the names used for files?
Should HDFS restrict the names used for files?,ch{mod;own;grp} -R to do recursion at the name node
ch{mod;own;grp} -R to do recursion at the name node,Improve debugabillity
Improve debugabillity,Namenode cluster(multi namenode working in active-active mode) to keep high availability and expansivity
DFS should provide partition information for blocks; and map/reduce should schedule avoid schedule mappers with the splits off the same file system partition at the same time,Create symbolic links in HDFS
Create symbolic links in HDFS,Add a method to get file length for Seekable; FSDataInputStream and libhdfs
Add a method to get file length for Seekable; FSDataInputStream and libhdfs,A tool to plot the locations of the blocks of a directory
A tool to plot the locations of the blocks of a directory,dynamically add/subtract dfs.name.dir directories
dynamically add/subtract dfs.name.dir directories,RPC support for large data transfers.
RPC support for large data transfers.,Save (sync) journal (fsimage) to alternate/secondary/read-only name node
Save (sync) journal (fsimage) to alternate/secondary/read-only name node,Automatically increase replication of often used files/blocks
Add more unit test for HDFS symlinks,Create a user-guide for describing HDFS symlinks
Create a user-guide for describing HDFS symlinks,Split HDFS into sub project
Split HDFS into sub project,Does a big delete starve other clients?
Does a big delete starve other clients?,Confirm that all block history events are available in logs
Confirm that all block history events are available in logs,Remove intentionally corrupt 0.13 directory layout creation
Remove intentionally corrupt 0.13 directory layout creation,Add close of idle connection to DFSClient and to DataNode DataXceiveServer
Add close of idle connection to DFSClient and to DataNode DataXceiveServer,Side classes should be moved to separate files
Side classes should be moved to separate files,On a busy cluster; it is possible for the client to believe it cannot fetch a block when the client or datanodes are running slowly
On a busy cluster; it is possible for the client to believe it cannot fetch a block when the client or datanodes are running slowly,fsck -files -blocks -locations is a little slow
fsck -files -blocks -locations is a little slow,Better Datanode DiskOutOfSpaceException handling.
Revisit append,JspHelper should be a singleton
JspHelper should be a singleton,Distinguishing file missing/corruption for low replication files
Fix HTML validation warnings in web UI,Distinguishing file missing/corruption for low replication files
Distinguishing file missing/corruption for low replication files,Implement seek for HftpFileSystem
Implement seek for HftpFileSystem,DFS Upgrade should process dfs.data.dirs in parallel
DFS Upgrade should process dfs.data.dirs in parallel,Metrics on Secondary namenode's activity
Metrics on Secondary namenode's activity,Update startup scripts to start Checkpoint node instead of SecondaryNameNode
Update startup scripts to start Checkpoint node instead of SecondaryNameNode,Improve Block report processing and name node restarts (Master Jira)
Improve Block report processing and name node restarts (Master Jira),Add the current time to all the pages in the user interface
Add the current time to all the pages in the user interface,FSNamesystem should have an InvalidateBlockMap class to manage blocks scheduled to remove
FSNamesystem should have an InvalidateBlockMap class to manage blocks scheduled to remove,Checksums for Namenode image files
DFSClient  writes : DataStreamer thread can be removed,Should DFS outputstream's close wait forever?
Should DFS outputstream's close wait forever?,Generation stamp value should be validated when creating a Block
Generation stamp value should be validated when creating a Block,Secondary Namenode: Limit number of retries when fsimage/edits transfer fails
Secondary Namenode: Limit number of retries when fsimage/edits transfer fails,Explore usage of the sendfile api via java.nio.channels.FileChannel.transfer{To|From} for i/o in datanodes
Serialize ipcPort in DatanodeID instead of DatanodeRegistration and DatanodeInfo,Improve datanode decommission monitoring performance
Improve datanode decommission monitoring performance,dfs.data.dir syntax needs revamping: multiple percentages and weights
dfs.data.dir syntax needs revamping: multiple percentages and weights,limit concurrent connections(data serving thread) in one datanode
limit concurrent connections(data serving thread) in one datanode,Move Datanode packet IO logging to its own log
Move Datanode packet IO logging to its own log,should Storage.unlockAll() work through the list of storageDirs before bailing out?
should Storage.unlockAll() work through the list of storageDirs before bailing out?,Redundant computation in hashCode() implemenation
Redundant computation in hashCode() implemenation,HDFS should blacklist datanodes that are not performing well
Additional performance improvement to chooseTarget,combine FsShell.copyToLocal to ChecksumFileSystem.copyToLocalFile
combine FsShell.copyToLocal to ChecksumFileSystem.copyToLocalFile,TestDFSIO Should print stats for each file
TestDFSIO Should print stats for each file,Remove code related to conversion of name-node and data-node storage directories to the format introduced in hadoop 0.13
Remove code related to conversion of name-node and data-node storage directories to the format introduced in hadoop 0.13,Random writes in HDFS
"Update the ""how to configure HDFS"" documentation to include new features",Serial streaming performance should be Math.min(ideal client performance; ideal serial hdfs performance)
Serial streaming performance should be Math.min(ideal client performance; ideal serial hdfs performance),BlockSender and BlockReceiver should be refactored into separate classes
Implement a pure Java CRC32 calculator,BlockSender and BlockReceiver should be refactored into separate classes
BlockSender and BlockReceiver should be refactored into separate classes,myMetrix in NameNode class should not be static.
myMetrix in NameNode class should not be static.,NameNode to blat total number of files and blocks
NameNode to blat total number of files and blocks,Provide better error messages when fs.default.name is invalid
Provide better error messages when fs.default.name is invalid,DFS client warnings / info's should be centrally logged by name node
DFS client warnings / info's should be centrally logged by name node,Make contracts of LocalFileSystem and DistributedFileSystem consistent
Make contracts of LocalFileSystem and DistributedFileSystem consistent,Slow namenode webUI (Taking 1 minute to load on 2000 nodes cluster.)
Slow namenode webUI (Taking 1 minute to load on 2000 nodes cluster.),Namenode couldn't execute when the user name contains a space
Namenode couldn't execute when the user name contains a space,FSNamesystem.shutdown() should be a part of FSNamesystem.close() 
FSNamesystem.shutdown() should be a part of FSNamesystem.close() ,Namenode GUI does not show actual memory usage
Namenode GUI does not show actual memory usage,Improve TransferFsImage
Improve TransferFsImage,FSEditLog should log progress during replay
Validate configuration parameters,Modifications to enable multiple types of logging 
Threads in servers should not die silently.,Comment in dfs.hosts.exclude
Allow simplified versioning for namenode and datanode metadata.,Balancer should run for a configurable # of iterations
Balancer should run for a configurable # of iterations,Limiting memory usage on namenode
Limiting memory usage on namenode,Building Hadoop results in a lot of warnings
Building Hadoop results in a lot of warnings,Add option to fsck that checks the crc
Add option to fsck that checks the crc,Namenode should return lease recovery request with other requests
Namenode should return lease recovery request with other requests,All FileSystem implementations should return Paths fully-qualified with scheme and host
All FileSystem implementations should return Paths fully-qualified with scheme and host,While digesting edits NameNode should report its progress
Publish catalog of supported HDFS interfaces,Generate a network infrastructre map
DFS should not use round robin policy in determing on which volume (file system partition)  to allocate for the next block,Add a lifecycle interface for Hadoop components: namenodes; job clients; etc.
Add a lifecycle interface for Hadoop components: namenodes; job clients; etc.,DataNode should warn about unknown files in storage
DataNode should warn about unknown files in storage,Improve fs -setrep error message for invalid replication factors
Improve fs -setrep error message for invalid replication factors,separate space reservation for hdfs blocks and intermediate storage
separate space reservation for hdfs blocks and intermediate storage,Datanode Web UIs should provide robots.txt
Datanode Web UIs should provide robots.txt,hadoop fsck should ignore lost+found
hadoop fsck should ignore lost+found,hadoop fs -put should return different code for different failures
hadoop fs -put should return different code for different failures,A State Machine for name-node blocks.
A State Machine for name-node blocks.,dfsadmin -metasave should also log corrupt replicas info
improve singleton handling in DataNode,dfsadmin -report should report number of blocks from datanode
dfsadmin -report should report number of blocks from datanode,Name collision for AccessControlException.
Name collision for AccessControlException.,When a block is severely under replicated at creation time; a request for block replication should be scheduled immediately
When a block is severely under replicated at creation time; a request for block replication should be scheduled immediately, Periodically move blocks from full nodes to those with space
 Periodically move blocks from full nodes to those with space,Allow MAX_XCEIVER_COUNT to be configured
Allow MAX_XCEIVER_COUNT to be configured,Better error message for DATA_TRANSFER_VERSION mismatched
Better Target selection for block replication,JavaDoc warnings in HDFS
JavaDoc warnings in HDFS,DataNode to send block reports to multiple namenodes?
DataNode to send block reports to multiple namenodes?,"Version file in name-node image directory should include ""role"" field."
"Version file in name-node image directory should include ""role"" field.",DFS read performance suboptimal when client co-located on nodes with data
DFS read performance suboptimal when client co-located on nodes with data,When a HDFS client fails to read a block (due to server failure) the namenode should log this
When a HDFS client fails to read a block (due to server failure) the namenode should log this,SecondaryNameNode could include the hostname/port in socket connect failures for better diagnostics
SecondaryNameNode could include the hostname/port in socket connect failures for better diagnostics,DFSClient more robust if the namenode is busy doing GC
DFSClient more robust if the namenode is busy doing GC,Could FSEditLog report problems more elegantly than with System.exit(-1)
Could FSEditLog report problems more elegantly than with System.exit(-1),saveNamespace command should be documented.
saveNamespace command should be documented.,DFSClient does not always throw a FileNotFound exception when a file could not be opened
DFSClient does not always throw a FileNotFound exception when a file could not be opened,Data node process consumes 180% cpu 
Data node process consumes 180% cpu ,Ability to throttle DFS/MR so as not to overwhelm colo to colo switches
Ability to throttle DFS/MR so as not to overwhelm colo to colo switches,Short -metasave option 
Short -metasave option ,CheckpointSignature should contain number of files.
CheckpointSignature should contain number of files.,DataBlockScanner (via periodic verification) could be improved to check for corrupt block length
DataBlockScanner (via periodic verification) could be improved to check for corrupt block length,Redundant field: DatanodeDescriptor.isAlive
Redundant field: DatanodeDescriptor.isAlive,Replace Vector types by ArrayList in FSDirectory
Replace Vector types by ArrayList in FSDirectory,Convert FSImage.removedStorageDirs into a map.
Convert FSImage.removedStorageDirs into a map.,FSEditLog should not writes long and short as UTF8 and should not use ArrayWritable for writing non-array items
FSEditLog should not writes long and short as UTF8 and should not use ArrayWritable for writing non-array items,list of dead nodes with time information
IPC server should not hold a client's response queue lock while writing response back to a client,Support manually fsck in DataNode
Make HDFS daemons independent of fs.default.name,Add standard interface/methods for all services to query IPC and HTTP addresses and ports
Add standard interface/methods for all services to query IPC and HTTP addresses and ports,Use custom MAX_SIZE_TO_MOVE value  Balancer
Use custom MAX_SIZE_TO_MOVE value  Balancer,Bad block reports should include the cause
Bad block reports should include the cause,DataNode should reuse delBlockFromDisk
Distcp setup is slow,DataNode should reuse delBlockFromDisk
DataNode should reuse delBlockFromDisk,Name node should notify administrator if when struggling with replication
Name node should notify administrator if when struggling with replication,HDFS needs to support a very large number of open files.
HDFS needs to support a very large number of open files.,DFSClient cpu overhead is too high
DFSClient cpu overhead is too high,FileSystem.listStatus should report the current length of a file if it has been sync'd
FileSystem.listStatus should report the current length of a file if it has been sync'd,Code Refactoring: separate codes which implement DataTransferProtocol
Code Refactoring: separate codes which implement DataTransferProtocol,DFSClient should track failures by datanode across all streams
DFSClient should track failures by datanode across all streams,Cleanup and Document HDFS Client Intefaces and Protocol
Cleanup and Document HDFS Client Intefaces and Protocol,support for persistent connections to improve random read performance.
Datanode should report deletion of blocks to Namenode explicitly,When selecting node to put new block on; give priority to those with more free space/less blocks
When selecting node to put new block on; give priority to those with more free space/less blocks,Modify datanode configs to specify minimum JVM heapsize
Modify datanode configs to specify minimum JVM heapsize,optionally ignore a bad entry in namenode state when starting up
optionally ignore a bad entry in namenode state when starting up,Design a pluggable interface to place replicas of blocks in HDFS
Design a pluggable interface to place replicas of blocks in HDFS,NameNode webUI should show the config it is running with.
