,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
18,SPARK-304,SPARK-305,Fixed,Add m1.medium node option to cluster management script.,Document RDD api (i.e. RDD.scala),1,1,1
19,SPARK-305,SPARK-306,Fixed,Document RDD api (i.e. RDD.scala),Adding documentation to public API's.,1,1,1
20,SPARK-306,SPARK-307,Fixed,Adding documentation to public API's.,Updates docs to use the new version num vars and adds Spark version in nav bar,1,1,1
21,SPARK-307,SPARK-308,Fixed,Updates docs to use the new version num vars and adds Spark version in nav bar,Synchronization bug fix in broadcast implementations,1,1,1
22,SPARK-308,SPARK-309,Fixed,Synchronization bug fix in broadcast implementations,Readding yarn-standalone scheduler scheme,1,1,1
23,SPARK-309,SPARK-310,Fixed,Readding yarn-standalone scheduler scheme,Adds special version variables to docs templating system,1,1,1
24,SPARK-310,SPARK-311,Fixed,Adds special version variables to docs templating system,Adding new download instructions,1,1,1
25,SPARK-311,SPARK-312,Fixed,Adding new download instructions,Removes the annoying small gap above the nav menu dropdown boxes,1,1,1
26,SPARK-312,SPARK-313,Fixed,Removes the annoying small gap above the nav menu dropdown boxes,Removing one link in quickstart,1,1,1
27,SPARK-313,SPARK-314,Fixed,Removing one link in quickstart,Changed the println to logInfo in Utils.fetchFile.,1,1,1
28,SPARK-314,SPARK-315,Fixed,Changed the println to logInfo in Utils.fetchFile.,Adding Sonatype releases to SBT.,1,1,1
29,SPARK-315,SPARK-316,Fixed,Adding Sonatype releases to SBT.,Document Dependency classes and make minor interface improvements,1,1,1
30,SPARK-316,SPARK-317,Fixed,Document Dependency classes and make minor interface improvements,"Fixed a bug in addFile that if the file is specified as ""file:///""; the symlink is created incorrectly for local mode.",1,1,1
31,SPARK-317,SPARK-318,Fixed,"Fixed a bug in addFile that if the file is specified as ""file:///""; the symlink is created incorrectly for local mode.",Move RDD classes/files to their own package/directory,1,1,1
32,SPARK-318,SPARK-319,Fixed,Move RDD classes/files to their own package/directory,Dev,1,1,1
33,SPARK-319,SPARK-320,Fixed,Dev,Fix SizeEstimator tests to work with String classes in JDK 6 and 7,1,1,1
34,SPARK-320,SPARK-321,Fixed,Fix SizeEstimator tests to work with String classes in JDK 6 and 7,Some additions to the Tuning Guide.,1,1,1
35,SPARK-321,SPARK-322,Fixed,Some additions to the Tuning Guide.,Made Serializer and JavaSerializer non private.,1,1,1
36,SPARK-322,SPARK-323,Fixed,Made Serializer and JavaSerializer non private.,Removes the included mesos-0.9.0.jar and pulls it from Maven Central instead,1,1,1
37,SPARK-323,SPARK-324,Fixed,Removes the included mesos-0.9.0.jar and pulls it from Maven Central instead,Changing version of Scala in README,1,1,1
38,SPARK-324,SPARK-325,Fixed,Changing version of Scala in README,First cut at adding documentation for GC tuning,1,1,1
39,SPARK-325,SPARK-326,Fixed,First cut at adding documentation for GC tuning,Package-Private Classes,1,1,1
40,SPARK-326,SPARK-327,Fixed,Package-Private Classes,Allow whitespaces in cluster URL configuration for local cluster.,1,1,1
41,SPARK-327,SPARK-328,Fixed,Allow whitespaces in cluster URL configuration for local cluster.,Don't build spark-repl-assembly in the assembly target by default,1,1,1
42,SPARK-328,SPARK-329,Fixed,Don't build spark-repl-assembly in the assembly target by default,"A Spark ""Quick Start"" example",1,1,1
43,SPARK-329,SPARK-330,Fixed,"A Spark ""Quick Start"" example",publish-local should go to maven + ivy by default,1,1,1
44,SPARK-330,SPARK-331,Fixed,publish-local should go to maven + ivy by default,Publish local maven,1,1,1
45,SPARK-331,SPARK-332,Fixed,Publish local maven,Fixed #232: DirectBuffer's cleaner was empty and Spark tried to invoke clean on it.,1,1,1
46,SPARK-332,SPARK-333,Fixed,Fixed #232: DirectBuffer's cleaner was empty and Spark tried to invoke clean on it.,0.6: NPE in spark.storage.BlockManager,1,1,1
47,SPARK-333,SPARK-334,Fixed,0.6: NPE in spark.storage.BlockManager,"Added a new command ""pl"" in sbt to publish to both Maven and Ivy.",1,1,1
48,SPARK-334,SPARK-335,Fixed,"Added a new command ""pl"" in sbt to publish to both Maven and Ivy.",SizeEstimator gives different sizes for Strings on Java 7,1,1,1
49,SPARK-335,SPARK-336,Fixed,SizeEstimator gives different sizes for Strings on Java 7,Added mapPartitionsWithSplit to the programming guide.,1,1,1
50,SPARK-336,SPARK-337,Fixed,Added mapPartitionsWithSplit to the programming guide.,Allow controlling number of splits in distinct().,1,1,1
51,SPARK-337,SPARK-338,Fixed,Allow controlling number of splits in distinct().,Add a CoalescedRDD for decreasing the number of partitions in a map phase,1,1,1
52,SPARK-338,SPARK-339,Fixed,Add a CoalescedRDD for decreasing the number of partitions in a map phase,Log message which records RDD origin,1,1,1
53,SPARK-339,SPARK-340,Fixed,Log message which records RDD origin,Rename StorageLevels to something easier to remember,1,1,1
54,SPARK-340,SPARK-341,Fixed,Rename StorageLevels to something easier to remember,Added MapPartitionsWithSplitRDD.,1,1,1
55,SPARK-341,SPARK-342,Fixed,Added MapPartitionsWithSplitRDD.,Web UI should display memory in a nicer format,1,1,1
56,SPARK-342,SPARK-343,Fixed,Web UI should display memory in a nicer format,One commit that makes nav dropdowns show on hover,1,1,1
57,SPARK-343,SPARK-344,Fixed,One commit that makes nav dropdowns show on hover,Add spark-shell.cmd,1,1,1
58,SPARK-344,SPARK-345,Fixed,Add spark-shell.cmd,Scripts to start Spark under windows,1,1,1
59,SPARK-345,SPARK-346,Fixed,Scripts to start Spark under windows,Added a method to RDD to expose the ClassManifest.,1,1,1
60,SPARK-346,SPARK-347,Fixed,Added a method to RDD to expose the ClassManifest.,"Logs from ""run"" disappear once you run the tests because test-classes are now on classpath",1,1,1
61,SPARK-347,SPARK-348,Fixed,"Logs from ""run"" disappear once you run the tests because test-classes are now on classpath",HTTP File server fixes,1,1,1
62,SPARK-348,SPARK-349,Fixed,HTTP File server fixes,The --ebs-vol-size option doesn't work with the current EC2 AMI,1,1,1
63,SPARK-349,SPARK-350,Fixed,The --ebs-vol-size option doesn't work with the current EC2 AMI,Log where in the user's code each RDD got created,1,1,1
64,SPARK-350,SPARK-351,Fixed,Log where in the user's code each RDD got created,run,1,1,1
65,SPARK-351,SPARK-352,Fixed,run,Set a limited number of retry in standalone deploy mode.,1,1,1
66,SPARK-352,SPARK-353,Fixed,Set a limited number of retry in standalone deploy mode.,Separated ShuffledRDD into multiple classes.,1,1,1
67,SPARK-353,SPARK-354,Fixed,Separated ShuffledRDD into multiple classes.,RDD.takeSample() produces samples biased toward earlier splits,1,1,1
68,SPARK-354,SPARK-355,Fixed,RDD.takeSample() produces samples biased toward earlier splits,SampledRDD produces incorrect samples when sampling with replacement,1,1,1
69,SPARK-355,SPARK-356,Fixed,SampledRDD produces incorrect samples when sampling with replacement,When a file is downloaded; make it executable.,1,1,1
70,SPARK-356,SPARK-357,Fixed,When a file is downloaded; make it executable.,Java Programming Guide,1,1,1
71,SPARK-357,SPARK-358,Fixed,Java Programming Guide,Updates to docs (including nav structure),1,1,1
72,SPARK-358,SPARK-359,Fixed,Updates to docs (including nav structure),Updates to docs,0,1,1
73,SPARK-359,SPARK-360,Fixed,Updates to docs,YARN and standalone documentation,0,1,1
74,SPARK-360,SPARK-361,Fixed,YARN and standalone documentation,Fix links and make things a bit prettier.,1,1,1
75,SPARK-361,SPARK-362,Fixed,Fix links and make things a bit prettier.,"Adds a ""docs"" directory containing existing Spark documentation and doc build instructions",1,1,1
76,SPARK-362,SPARK-363,Fixed,"Adds a ""docs"" directory containing existing Spark documentation and doc build instructions",Log entire exception (including stack trace) in BlockManagerWorker.,1,1,1
77,SPARK-363,SPARK-364,Fixed,Log entire exception (including stack trace) in BlockManagerWorker.,Spark HTTP FileServer,1,1,1
78,SPARK-364,SPARK-365,Fixed,Spark HTTP FileServer,Don't exit from the Examples since that stops the YARN ApplicationMaster.,1,1,1
79,SPARK-365,SPARK-366,Fixed,Don't exit from the Examples since that stops the YARN ApplicationMaster.,Broken build after typesafe ivy repo changes,1,1,1
80,SPARK-366,SPARK-367,Fixed,Broken build after typesafe ivy repo changes,Log cache add/remove messages in block manager.,1,1,1
81,SPARK-367,SPARK-368,Fixed,Log cache add/remove messages in block manager.,Simulating a Spark standalone cluster locally,1,1,1
82,SPARK-368,SPARK-369,Fixed,Simulating a Spark standalone cluster locally,sbin/mesos-start-cluster.sh      ulimit: error setting limit (Operation not permitted),1,1,1
83,SPARK-369,SPARK-370,Fixed,sbin/mesos-start-cluster.sh      ulimit: error setting limit (Operation not permitted),Spark HTTP FileServer,1,1,1
84,SPARK-370,SPARK-371,Fixed,Spark HTTP FileServer,run spark.examples.SparkPi 127.0.1.1:5050  spark gets error,1,1,1
85,SPARK-371,SPARK-372,Fixed,run spark.examples.SparkPi 127.0.1.1:5050  spark gets error,Disable running combiners on map tasks when mergeCombiners function is not specified by the user.,1,1,1
86,SPARK-372,SPARK-373,Fixed,Disable running combiners on map tasks when mergeCombiners function is not specified by the user.,Disable running combiners on map tasks when mergeCombiners function is not specified by the user.,1,1,1
87,SPARK-373,SPARK-374,Fixed,Disable running combiners on map tasks when mergeCombiners function is not specified by the user.,Add a limit on the number of parallel fetches in the reduce stage,1,1,1
88,SPARK-374,SPARK-375,Fixed,Add a limit on the number of parallel fetches in the reduce stage,Removed the deserialization cache for ShuffleMapTask,1,1,1
89,SPARK-375,SPARK-376,Fixed,Removed the deserialization cache for ShuffleMapTask,Cache points in SparkLR example,1,1,1
90,SPARK-376,SPARK-377,Fixed,Cache points in SparkLR example,Replay debugger for Spark,1,1,1
91,SPARK-377,SPARK-378,Fixed,Replay debugger for Spark,Unresolved dependencies when running sbt to install spark,1,1,1
92,SPARK-378,SPARK-379,Fixed,Unresolved dependencies when running sbt to install spark,add accumulators for mutable collections; with correct typing!,1,1,1
93,SPARK-379,SPARK-380,Fixed,add accumulators for mutable collections; with correct typing!,Make spark-ec2 detect and handle VMs that fail to start correctly,1,1,1
94,SPARK-380,SPARK-381,Fixed,Make spark-ec2 detect and handle VMs that fail to start correctly,make accumulator.localValue public; add tests,1,1,1
95,SPARK-381,SPARK-382,Fixed,make accumulator.localValue public; add tests,Rsync root directory in EC2 script,1,1,1
96,SPARK-382,SPARK-383,Fixed,Rsync root directory in EC2 script,Size estimator changes for dev,1,1,1
97,SPARK-383,SPARK-384,Fixed,Size estimator changes for dev,Launching Spark over YARN,1,1,1
98,SPARK-384,SPARK-385,Fixed,Launching Spark over YARN,Changes to SizeEstimator more accurate,1,1,1
99,SPARK-385,SPARK-386,Fixed,Changes to SizeEstimator more accurate,Use JavaConversion to get a scala iterator,1,1,1
100,SPARK-386,SPARK-387,Fixed,Use JavaConversion to get a scala iterator,Detect non-zero exit status from PipedRDD process,1,1,1
101,SPARK-387,SPARK-388,Fixed,Detect non-zero exit status from PipedRDD process,Avoid a copy in ShuffleMapTask,1,1,1
102,SPARK-388,SPARK-389,Fixed,Avoid a copy in ShuffleMapTask,Fix test checkpoint to reuse spark context defined in the class,1,1,1
103,SPARK-389,SPARK-390,Fixed,Fix test checkpoint to reuse spark context defined in the class,Bug fix in RangePartitioner for partitioning when sorting in descending order.,1,1,1
104,SPARK-390,SPARK-391,Fixed,Bug fix in RangePartitioner for partitioning when sorting in descending order.,Use maxMemory to better estimate memory available for BlockManager cache,1,1,1
105,SPARK-391,SPARK-392,Fixed,Use maxMemory to better estimate memory available for BlockManager cache,Use sbt mergeStrategy for reference.conf files.,1,1,1
106,SPARK-392,SPARK-393,Fixed,Use sbt mergeStrategy for reference.conf files.,Standalone cluster scripts,1,1,1
107,SPARK-393,SPARK-394,Fixed,Standalone cluster scripts,Spark WebUI,1,1,1
108,SPARK-394,SPARK-395,Fixed,Spark WebUI,Merge Akka reference.conf files in sbt assembly task,1,1,1
109,SPARK-395,SPARK-396,Fixed,Merge Akka reference.conf files in sbt assembly task,Logging Throwables in Info and Debug,1,1,1
110,SPARK-396,SPARK-397,Fixed,Logging Throwables in Info and Debug,Support for external sorting and hashing,1,1,1
111,SPARK-397,SPARK-398,Fixed,Support for external sorting and hashing,Support for external hashing and sorting,1,1,1
112,SPARK-398,SPARK-399,Fixed,Support for external hashing and sorting,Broadcast UUID cannot be casted to Integer,1,1,1
113,SPARK-399,SPARK-400,Fixed,Broadcast UUID cannot be casted to Integer,Java API,1,1,1
114,SPARK-400,SPARK-401,Fixed,Java API,Always destroy SparkContext in after block for the unit tests.,1,1,1
115,SPARK-401,SPARK-402,Fixed,Always destroy SparkContext in after block for the unit tests.,Examples ship to to cluster,1,1,1
116,SPARK-402,SPARK-403,Fixed,Examples ship to to cluster,Failing Test: FileSuite - Read SequenceFile using new Hadoop API,1,1,1
117,SPARK-403,SPARK-404,Fixed,Failing Test: FileSuite - Read SequenceFile using new Hadoop API,Instantiating custom serializer using user's classpath,1,1,1
118,SPARK-404,SPARK-405,Fixed,Instantiating custom serializer using user's classpath,Use test fixtures or setup/teardown methods in unit tests,1,1,1
119,SPARK-405,SPARK-406,Fixed,Use test fixtures or setup/teardown methods in unit tests,Broadcast refactoring/cleaning up,1,1,1
120,SPARK-406,SPARK-407,Fixed,Broadcast refactoring/cleaning up,add Accumulatable; add corresponding docs & tests for accumulators,1,1,1
121,SPARK-407,SPARK-408,Fixed,add Accumulatable; add corresponding docs & tests for accumulators,User's JARs are not on the classpath when instantiating custom serializer,1,1,1
122,SPARK-408,SPARK-409,Fixed,User's JARs are not on the classpath when instantiating custom serializer,Include Shark on default Spark AMI,1,1,1
123,SPARK-409,SPARK-410,Fixed,Include Shark on default Spark AMI,Scalacheck groupId has changed https://github.com/rickynils/scalacheck/i...,1,1,1
124,SPARK-410,SPARK-411,Fixed,Scalacheck groupId has changed https://github.com/rickynils/scalacheck/i...,The default broadcast implementation should not use HDFS,1,1,1
125,SPARK-411,SPARK-412,Fixed,The default broadcast implementation should not use HDFS,run spark.examples.SparkPi  hangs with no results,1,1,1
126,SPARK-412,SPARK-413,Fixed,run spark.examples.SparkPi  hangs with no results,Standalone deploy mode,1,1,1
127,SPARK-413,SPARK-414,Fixed,Standalone deploy mode,SizeEstimator's sampling should reuse SearchState,1,1,1
128,SPARK-414,SPARK-415,Fixed,SizeEstimator's sampling should reuse SearchState,Make spark.repl.Main.interp_ publicly accessible,1,1,1
129,SPARK-415,SPARK-416,Fixed,Make spark.repl.Main.interp_ publicly accessible,ShuffleManager & RDD refactored. Some unit tests added.,1,1,1
130,SPARK-416,SPARK-417,Fixed,ShuffleManager & RDD refactored. Some unit tests added.,BoundedMemoryCache.put should fail when estimated size of 'value' is larger than cache capacity,1,1,1
131,SPARK-417,SPARK-418,Fixed,BoundedMemoryCache.put should fail when estimated size of 'value' is larger than cache capacity,Little refactoring and unit tests for CacheTrackerActor,1,1,1
132,SPARK-418,SPARK-419,Fixed,Little refactoring and unit tests for CacheTrackerActor,Return size estimation; cache usage; and cache capacity from slave nodes to CacheTracker,1,1,1
133,SPARK-419,SPARK-420,Fixed,Return size estimation; cache usage; and cache capacity from slave nodes to CacheTracker,Force serialize/deserialize task results in local execution mode.,1,1,1
134,SPARK-420,SPARK-421,Fixed,Force serialize/deserialize task results in local execution mode.,Update spark-yarn project to support newest version of YARN,1,1,1
135,SPARK-421,SPARK-422,Fixed,Update spark-yarn project to support newest version of YARN,End task instead of just exiting in LocalScheduler for tasks that throw exceptions,1,1,1
136,SPARK-422,SPARK-423,Fixed,End task instead of just exiting in LocalScheduler for tasks that throw exceptions,Spark executor should use Mesos-provided hostname for itself in cache tracker updates; etc,1,1,1
137,SPARK-423,SPARK-424,Fixed,Spark executor should use Mesos-provided hostname for itself in cache tracker updates; etc,Fix issues with JAR server in mesos-0.9 branch,1,1,1
138,SPARK-424,SPARK-425,Fixed,Fix issues with JAR server in mesos-0.9 branch,Added the ability to set environmental variables in piped rdd.,1,1,1
139,SPARK-425,SPARK-426,Fixed,Added the ability to set environmental variables in piped rdd.,Added an option (spark.closure.serializer) to specify the serializer for closures.,1,1,1
140,SPARK-426,SPARK-427,Fixed,Added an option (spark.closure.serializer) to specify the serializer for closures.,Report entry dropping in BoundedMemoryCache,1,1,1
141,SPARK-427,SPARK-428,Fixed,Report entry dropping in BoundedMemoryCache,Update the examples to show how to ship the job's code to a cluster,1,1,1
142,SPARK-428,SPARK-429,Fixed,Update the examples to show how to ship the job's code to a cluster,spark.master.host should be set to local IP address instead of hostname,1,1,1
143,SPARK-429,SPARK-430,Fixed,spark.master.host should be set to local IP address instead of hostname,Arthur: Replay debugger for Spark,1,1,1
144,SPARK-430,SPARK-431,Fixed,Arthur: Replay debugger for Spark,Update to work with Mesos 0.9 / 1.0 API,1,1,1
145,SPARK-431,SPARK-432,Fixed,Update to work with Mesos 0.9 / 1.0 API,Changed HadoopRDD to get key and value containers from the RecordReader instead of through reflection,1,1,1
146,SPARK-432,SPARK-433,Fixed,Changed HadoopRDD to get key and value containers from the RecordReader instead of through reflection,Adding sorting to RDDs,1,1,1
147,SPARK-433,SPARK-434,Fixed,Adding sorting to RDDs,Bad behavior when saving to S3,1,1,1
148,SPARK-434,SPARK-435,Fixed,Bad behavior when saving to S3,LocalFileShuffle should not be an object,1,1,1
149,SPARK-435,SPARK-436,Fixed,LocalFileShuffle should not be an object,Added immutable map registration in kryo serializer,1,1,1
150,SPARK-436,SPARK-437,Fixed,Added immutable map registration in kryo serializer,Add support for fixed sized samples,1,1,1
151,SPARK-437,SPARK-438,Fixed,Add support for fixed sized samples,Using 0 partition RDD in a shuffle causes crashes,1,1,1
152,SPARK-438,SPARK-439,Fixed,Using 0 partition RDD in a shuffle causes crashes,Made improvements to takeSample. Also changed SparkLocalKMeans to SparkKMeans,1,1,1
153,SPARK-439,SPARK-440,Fixed,Made improvements to takeSample. Also changed SparkLocalKMeans to SparkKMeans,"Why ""./run spark.examples.SparkPi 1@localhost:5050"" can't get result of Pi",1,1,1
154,SPARK-440,SPARK-441,Fixed,"Why ""./run spark.examples.SparkPi 1@localhost:5050"" can't get result of Pi",Update documentation for building with Scala 2.8,1,1,1
155,SPARK-441,SPARK-442,Fixed,Update documentation for building with Scala 2.8,Add logging/notification when RDDs are evicted from cache,1,1,1
156,SPARK-442,SPARK-444,Fixed,Add logging/notification when RDDs are evicted from cache,Add an accumulating fold operator,1,1,1
157,SPARK-444,SPARK-445,Fixed,Add an accumulating fold operator,Add a version of sample() that returns a fixed number of elements,1,1,1
158,SPARK-445,SPARK-446,Fixed,Add a version of sample() that returns a fixed number of elements,Spark doesn't return offers if it doesn't have any tasks for them,1,1,1
159,SPARK-446,SPARK-447,Fixed,Spark doesn't return offers if it doesn't have any tasks for them,Bagel unit tests broken after API change,1,1,1
160,SPARK-447,SPARK-448,Fixed,Bagel unit tests broken after API change,Use Akka actors for communication,1,1,1
161,SPARK-448,SPARK-449,Fixed,Use Akka actors for communication,Tab completion doesn't work in REPL with Scala 2.9.1,1,1,1
162,SPARK-449,SPARK-450,Fixed,Tab completion doesn't work in REPL with Scala 2.9.1,Implement a sort() operation / RDD,1,1,1
163,SPARK-450,SPARK-451,Fixed,Implement a sort() operation / RDD,Ranges of Longs don't get split properly by SparkContext.parallelize,1,1,1
164,SPARK-451,SPARK-452,Fixed,Ranges of Longs don't get split properly by SparkContext.parallelize,Wrong documentation for Mesos+Spark integration,1,1,1
165,SPARK-452,SPARK-453,Fixed,Wrong documentation for Mesos+Spark integration,Report exceptions in tasks back to master to simplify debugging,1,1,1
166,SPARK-453,SPARK-454,Fixed,Report exceptions in tasks back to master to simplify debugging,Upgrade to SBT 0.11.0,1,1,1
167,SPARK-454,SPARK-455,Fixed,Upgrade to SBT 0.11.0,Upgrade to Scala 2.9.1.,1,1,1
168,SPARK-455,SPARK-456,Fixed,Upgrade to Scala 2.9.1.,Save RDDs should work for s3n paths,1,1,1
169,SPARK-456,SPARK-457,Fixed,Save RDDs should work for s3n paths,Delete scala-2.9 branch,1,1,1
170,SPARK-457,SPARK-458,Fixed,Delete scala-2.9 branch,Replace DepJar with sbt-assembly plugin,1,1,1
171,SPARK-458,SPARK-459,Fixed,Replace DepJar with sbt-assembly plugin,Enable -optimize in the build,1,1,1
172,SPARK-459,SPARK-460,Fixed,Enable -optimize in the build,Fix code not to use code deprecated in Scala 2.9,1,1,1
173,SPARK-460,SPARK-461,Fixed,Fix code not to use code deprecated in Scala 2.9,Workaround for scalac bug and publishTo configuration,1,1,1
174,SPARK-461,SPARK-462,Fixed,Workaround for scalac bug and publishTo configuration,Add APIs to Serializer for streams of objects of the same type,1,1,1
175,SPARK-462,SPARK-463,Fixed,Add APIs to Serializer for streams of objects of the same type,Kryo serializer sometimes fails to use no-argument constructor,1,1,1
176,SPARK-463,SPARK-464,Fixed,Kryo serializer sometimes fails to use no-argument constructor,ClosureCleaner fails when instantiating with outer,1,1,1
177,SPARK-464,SPARK-465,Fixed,ClosureCleaner fails when instantiating with outer,Port SBT build to SBT 0.10,1,1,1
178,SPARK-465,SPARK-466,Fixed,Port SBT build to SBT 0.10,Enable -optimize in the build,1,1,1
179,SPARK-466,SPARK-467,Fixed,Enable -optimize in the build,Add API for controlling the number of splits on a Hadoop file,1,1,1
180,SPARK-467,SPARK-468,Fixed,Add API for controlling the number of splits on a Hadoop file,Change @serializable to extends Serializable in 2.9 branch,1,1,1
181,SPARK-468,SPARK-469,Fixed,Change @serializable to extends Serializable in 2.9 branch,Functionality to save RDDs to Hadoop files,1,1,1
182,SPARK-469,SPARK-470,Fixed,Functionality to save RDDs to Hadoop files,Implemented RDD.leftOuterJoin and RDD.rightOuterJoin,1,1,1
183,SPARK-470,SPARK-471,Fixed,Implemented RDD.leftOuterJoin and RDD.rightOuterJoin,Add missing test for RDD.groupWith,1,1,1
184,SPARK-471,SPARK-472,Fixed,Add missing test for RDD.groupWith,Better readme,1,1,1
185,SPARK-472,SPARK-473,Fixed,Better readme,Move managedStyle to SparkProject,1,1,1
186,SPARK-473,SPARK-474,Fixed,Move managedStyle to SparkProject,Remove unnecessary toStream calls,1,1,1
187,SPARK-474,SPARK-475,Fixed,Remove unnecessary toStream calls,LocalScheduler should catch Throwable to avoid silent failures,1,1,1
188,SPARK-475,SPARK-476,Fixed,LocalScheduler should catch Throwable to avoid silent failures,Make SparkContext.runJob public,1,1,1
189,SPARK-476,SPARK-477,Fixed,Make SparkContext.runJob public,Remove merged branches,1,1,1
190,SPARK-477,SPARK-478,Fixed,Remove merged branches,Use explicit asInstanceOf instead of misleading unchecked pattern matching.,1,1,1
191,SPARK-478,SPARK-479,Fixed,Use explicit asInstanceOf instead of misleading unchecked pattern matching.,Fix deprecations when compiled with Scala 2.8.1,1,1,1
192,SPARK-479,SPARK-480,Fixed,Fix deprecations when compiled with Scala 2.8.1,Fix deprecations when compiled with Scala 2.8.1,1,1,1
193,SPARK-480,SPARK-481,Fixed,Fix deprecations when compiled with Scala 2.8.1,Support Scala 2.9.x,1,1,1
194,SPARK-481,SPARK-482,Fixed,Support Scala 2.9.x,Bagel: Large-scale graph processing on Spark,1,1,1
195,SPARK-482,SPARK-483,Fixed,Bagel: Large-scale graph processing on Spark,Cache to disk,1,1,1
196,SPARK-483,SPARK-484,Fixed,Cache to disk,Make sure slf4j is initialized before any piece of code tries to use it,1,1,1
197,SPARK-484,SPARK-485,Fixed,Make sure slf4j is initialized before any piece of code tries to use it,Concurrency bug in BlockedShuffle implementations in mos-shuffle-tracked branch,1,1,1
198,SPARK-485,SPARK-486,Fixed,Concurrency bug in BlockedShuffle implementations in mos-shuffle-tracked branch,Passing masterHostAddress to workers is not working,1,1,1
199,SPARK-486,SPARK-487,Fixed,Passing masterHostAddress to workers is not working,Serialization issue,1,1,1
200,SPARK-487,SPARK-488,Fixed,Serialization issue,Replacing the native lzf compression code with ning's lzf library,1,1,1
201,SPARK-488,SPARK-489,Fixed,Replacing the native lzf compression code with ning's lzf library,Pluggable broadcast implementations,1,1,1
202,SPARK-489,SPARK-490,Fixed,Pluggable broadcast implementations,Clean up temporary files after LocalFileShuffle,1,1,1
203,SPARK-490,SPARK-491,Fixed,Clean up temporary files after LocalFileShuffle,Support other serialization mechanisms than Java Serialization,1,1,1
204,SPARK-491,SPARK-492,Fixed,Support other serialization mechanisms than Java Serialization,Add unit tests for shuffle operations,1,1,1
205,SPARK-492,SPARK-493,Fixed,Add unit tests for shuffle operations,Organize broadcast implementations,1,1,1
206,SPARK-493,SPARK-494,Fixed,Organize broadcast implementations,Print milliseconds in the log timestamps,1,1,1
207,SPARK-494,SPARK-495,Fixed,Print milliseconds in the log timestamps,Spark/Mesos crashes after completion of jobs,1,1,1
208,SPARK-495,SPARK-496,Fixed,Spark/Mesos crashes after completion of jobs,java crashes when trying to run spark+EC2,1,1,1
209,SPARK-496,SPARK-497,Fixed,java crashes when trying to run spark+EC2,Increase default locality wait from 1s to 3-5s,1,1,1
210,SPARK-497,SPARK-498,Fixed,Increase default locality wait from 1s to 3-5s,Make Spark use log4j / slf4j for logging,1,1,1
211,SPARK-498,SPARK-499,Fixed,Make Spark use log4j / slf4j for logging,Write up a Spark tutorial for wiki,1,1,1
212,SPARK-499,SPARK-500,Fixed,Write up a Spark tutorial for wiki,Add a single spark.shared.fs option to use for REPL classes; broadcast; etc,1,1,1
